BranchID,Application_Date,Loan_SubType,Loan_Purpose,Loan_Type,Requested_LoanAmount,Approved_LoanAmount,Funded_LoanAmount,Loan_Status,Declined Date,Deciding Date,Approved Date,Funded Date,Borrower_Type,Applicant_State,Credit_Score,Type_ofVehicle,Value_ofAsset,LTV_Ratio,Loan_Class,Loan_Tier,Loan_Term,Monthly_Income,Monthly_debt,DTI_Ratio,Monthly_LoanPayment,Age_of_Employment_in_Months,Age_of_Employment_in_Years,Denial Reasons
418,8/11/2022,Auto Refinance,VEHICLE,Refinance,2,2113.2,2113.2,APPROVED,,8/12/2022,8/12/2022,8/12/2022,C,TX,748,CAR,28425,0,5 YR USED,,48,2,552.76,18.952,493.38,27,2.25,
418,8/11/2022,Auto Refinance,VEHICLE,Refinance,2,2113.2,2113.2,APPROVED,,8/12/2022,8/12/2022,8/12/2022,P,TX,807,CAR,28425,0,5 YR USED,1.tov-Vehicle T2,48,2,552.76,18.952,493.38,99,8.25,
781,8/12/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,35,3955.51,3955.51,APPROVED,,8/16/2022,8/16/2022,8/16/2022,P,TX,728,CAR,36795,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,6,1,24.137,648.38,213,17.75,
439,8/12/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,5,3965,3965,APPROVED,,8/18/2022,8/18/2022,8/18/2022,P,TX,693,CAR,2465,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,414.33,12.308,161.34,24,2,
470,8/12/2022,Auto Refinance,VEHICLE,Refinance,45377.49,3685,,DECLINED,8/12/2022,8/12/2022,,,C,TX,678,CAR,36850,0,6-10 YR USED,,36,8,2,30.851,0,92,7.67,Value or type of collateral not sufficient
470,8/12/2022,Auto Refinance,VEHICLE,Refinance,45377.49,3685,,DECLINED,8/12/2022,8/12/2022,,,P,TX,662,CAR,36850,0,6-10 YR USED,1.tov-Vehicle T3,36,8,2,30.851,0,24,2,Value or type of collateral not sufficient
852,8/12/2022,Auto Refinance,VEHICLE,Refinance,13474.44,525,525,APPROVED,,8/17/2022,8/17/2022,8/18/2022,C,TX,765,CAR,5250,0,TOKEN COLLATERAL,,30,4,1,22.249,207.87,96,8,
852,8/12/2022,Auto Refinance,VEHICLE,Refinance,13474.44,525,525,APPROVED,,8/17/2022,8/17/2022,8/18/2022,P,TX,661,CAR,5250,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,4,1,22.249,207.87,14,1.17,
655,8/12/2022,Auto Refinance,VEHICLE,Refinance,1866.1,2143.78,2143.78,APPROVED,8/30/2022,9/2/2022,9/2/2022,9/2/2022,C,TX,718,CAR,7188,0,TOKEN COLLATERAL,,30,4,2,48.887,84.9,120,10,"Application Incomplete


Application Incomplete
Income insufficient for amount of credit requested"
655,8/12/2022,Auto Refinance,VEHICLE,Refinance,1866.1,2143.78,2143.78,APPROVED,8/30/2022,9/2/2022,9/2/2022,9/2/2022,P,TX,803,CAR,7188,0,TOKEN COLLATERAL,1.tov-Vehicle T2,30,4,2,48.887,84.9,12,1,"Application Incomplete

Income insufficient for amount of credit requested"
123,8/12/2022,Auto Refinance,VEHICLE,Refinance,32,36653.66,36653.66,APPROVED,8/12/2022,8/15/2022,8/15/2022,8/15/2022,P,TX,709,CAR,39350,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,8,4,47.439,604.47,12,1,Income insufficient for amount of credit requested
920,8/12/2022,Auto Refinance,VEHICLE,Refinance,11,184.69,184.69,APPROVED,8/12/2022,8/18/2022,8/18/2022,,P,NM,649,CAR,17875,0,4 YR USED,1.tov-Vehicle T3,33,5,2,46.942,363.59,84,7,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
458,8/12/2022,Auto Refinance,VEHICLE,Refinance,41,3846.5,,DECLINED,8/16/2022,8/16/2022,,,P,AZ,732,CAR,31525,0,4 YR USED,1.tov-Vehicle T2,54,5,2,47.354,0,36,3,"Application Incomplete
"
823,8/12/2022,Auto Refinance,VEHICLE,Refinance,51,52439.34,52439.34,APPROVED,,8/12/2022,8/12/2022,,P,TX,628,CAR,46500,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,9,2,29.3,871.86,171,14.25,
657,8/12/2022,Auto Refinance,VEHICLE,Refinance,4597.2,45935.2,,DECLINED,9/8/2022,9/8/2022,,,C,TX,624,CAR,48700,0,3 YR USED,,66,8,1,14.155,0,49,4.08,"Application Incomplete
"
657,8/12/2022,Auto Refinance,VEHICLE,Refinance,4597.2,45935.2,,DECLINED,9/8/2022,9/8/2022,,,P,TX,685,CAR,48700,0,3 YR USED,1.tov-Vehicle T3,66,8,1,14.155,0,49,4.08,"Application Incomplete
"
662,8/12/2022,Auto Refinance,VEHICLE,Refinance,4,4976.88,4976.88,APPROVED,,8/14/2022,8/14/2022,,P,TX,748,CAR,11950,0,6-10 YR USED,1.tov-Vehicle T2,36,1,215.04,11.881,161.85,12,1,
861,8/12/2022,Auto Refinance,VEHICLE,Refinance,3198.62,31936.62,31939.12,APPROVED,,8/16/2022,8/16/2022,,C,TX,648,CAR,36200,0,1 YR USED/REFI 72 MO,,72,4,1,22.286,531.02,60,5,
861,8/12/2022,Auto Refinance,VEHICLE,Refinance,3198.62,31936.62,31939.12,APPROVED,,8/16/2022,8/16/2022,,P,TX,636,CAR,36200,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,4,1,22.286,531.02,84,7,
642,8/12/2022,Auto Refinance,VEHICLE,Refinance,27,2627.62,2627.62,APPROVED,,8/12/2022,8/12/2022,,P,TX,629,CAR,29475,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,2,436.78,19.676,436.78,36,3,
927,8/12/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,2,3498.69,3498.69,APPROVED,,8/30/2022,8/30/2022,,P,AZ,807,CAR,27400,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,4,683.61,16.842,492.02,360,30,
551,8/12/2022,Auto Refinance,VEHICLE,Refinance,2659.33,285.91,285.91,APPROVED,,8/19/2022,8/19/2022,,P,TX,687,CAR,21225,0,4 yr USED,1.tov-Vehicle T3,54,2,1,44.806,455.31,35,2.92,
830,8/12/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,35,372,372,DECLINED,8/29/2022,8/29/2022,8/29/2022,8/29/2022,P,TX,682,CAR,31825,0,3 YR USED,1.tov-Vehicle T3,66,3,819.4,27.313,674.86,98,8.17,Length of employment
655,8/12/2022,Auto Refinance,VEHICLE,Refinance,3815.22,38724.41,38724.41,APPROVED,,8/17/2022,8/17/2022,8/17/2022,P,TX,676,CAR,55300,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T4,66,6,1,29.355,735.17,17,1.42,
853,8/13/2022,Auto Refinance,VEHICLE,Refinance,9252,8,8,APPROVED,,8/19/2022,8/19/2022,8/19/2022,P,TX,781,CAR,10850,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,7,2,38.662,312.98,72,6,
113,8/13/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,3985,16729.4,39729.4,APPROVED,,8/19/2022,8/19/2022,,P,TX,811,CAR,37400,0,3 YR USED,1.tov-Vehicle T1,66,5,1,23.258,696.67,446,37.17,
897,8/13/2022,Auto Refinance,VEHICLE,Refinance,6537.89,618.55,618.55,APPROVED,8/13/2022,8/16/2022,8/16/2022,8/16/2022,P,TX,656,CAR,15400,0,6-10 YR USED,1.tov-Vehicle T3,36,3,1,38.045,199.99,24,2,Income insufficient for amount of credit requested
429,8/13/2022,Auto Refinance,VEHICLE,Refinance,57,56288.9,56288.9,APPROVED,,8/15/2022,8/15/2022,8/15/2022,P,TX,819,CAR,51145,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,5,1,33.293,907.72,240,20,
496,8/13/2022,Auto Refinance,VEHICLE,Refinance,54,53571.9,53571.9,APPROVED,,8/15/2022,8/15/2022,8/15/2022,P,TX,688,CAR,61025,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,5,2,37.182,896.34,66,5.5,
351,8/13/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,73166.27,7899.65,7899.65,APPROVED,,8/15/2022,8/15/2022,8/16/2022,C,TX,692,CAR,79825,0,2 YR USED,,66,18,4,24.676,1413.71,60,5,
351,8/13/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,73166.27,7899.65,7899.65,APPROVED,,8/15/2022,8/15/2022,8/16/2022,P,TX,648,CAR,79825,0,2 YR USED,1.tov-Vehicle T3,66,18,4,24.676,1413.71,180,15,
102,8/13/2022,Auto Refinance,VEHICLE,Refinance,37581.27,37648.1,37648.1,APPROVED,,8/15/2022,8/15/2022,8/18/2022,P,TX,650,CAR,32945,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,3,820.94,27.315,625.75,18,1.5,
374,8/13/2022,Auto Refinance,VEHICLE,Refinance,17,1787.52,1787.52,APPROVED,,8/17/2022,8/17/2022,8/15/2022,P,TX,675,CAR,22800,0,3 YR USED,1.tov-Vehicle T3,66,6,1,33.079,311.91,18,1.5,
631,8/13/2022,Auto Refinance,VEHICLE,Refinance,1941.61,19446.11,,APPROVED,,8/15/2022,8/15/2022,,P,TX,656,CAR,25625,0,4 YR USED,1.tov-Vehicle T3,54,4,699.99,16.807,0,108,9,
829,8/13/2022,Auto Refinance,VEHICLE,Refinance,41439.5,415.85,415.85,DECLINED,8/15/2022,8/15/2022,,8/15/2022,P,TX,707,CAR,32800,0,3 YR USED,1.tov-Vehicle T2,66,6,1,32.872,715.71,75,6.25,Value or type of collateral not sufficient
667,8/13/2022,Auto Refinance,VEHICLE,Refinance,9579,9439.41,9439.41,APPROVED,,8/15/2022,8/15/2022,8/15/2022,P,TX,762,CAR,19500,0,6-10 YR USED,1.tov-Vehicle T1,36,2,946.92,35.509,302.72,108,9,
843,8/15/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,5337.86,494.1,494.1,APPROVED,,8/17/2022,8/17/2022,8/17/2022,P,TX,668,CAR,42275,0,3 YR USED,1.tov-Vehicle T3,66,9,1,15.307,900.87,104,8.67,
883,8/15/2022,Other Secured Loan,VEHICLE,Refinance,5,528,528,APPROVED,,8/17/2022,8/17/2022,8/17/2022,P,TX,644,CAR,6155,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,4,905.14,22.867,199.13,125,10.42,
484,8/15/2022,Auto Refinance,VEHICLE,Refinance,14883.9,14916.9,,DECLINED,8/15/2022,8/15/2022,,,P,TX,662,CAR,22050,0,5 YR USED,1.tov-Vehicle T3,48,8,2,33.614,0,12,1,Length of employment
623,8/15/2022,New Vehicle Loan,VEHICLE,Purchase-Other,66,54328.4,,APPROVED,8/16/2022,8/19/2022,8/19/2022,,P,TX,646,CAR,47005,0,72 MO NEW,1.tov-Vehicle T3,72,12,3,27.764,0,133,11.08,Poor credit or account performance with us or others
550,8/15/2022,Used Vehicle Loan,VEHICLE,Refinance,25383,24798,24798,APPROVED,,8/19/2022,8/19/2022,,C,TX,832,CAR,25475,0,2 yr USED,,66,7,1,19.514,444.58,12,1,
550,8/15/2022,Used Vehicle Loan,VEHICLE,Refinance,25383,24798,24798,APPROVED,,8/19/2022,8/19/2022,,P,TX,666,CAR,25475,0,2 yr USED,1.tov-Vehicle T3,66,7,1,19.514,444.58,34,2.83,
648,8/15/2022,Auto Refinance,VEHICLE,Refinance,37895.97,37931.47,37931.47,APPROVED,8/22/2022,8/23/2022,8/23/2022,8/25/2022,P,TX,625,CAR,35025,0,2 YR USED,1.tov-Vehicle T3,66,4,1,39.909,683.04,36,3,"Application Incomplete
"
914,8/15/2022,Auto Refinance,VEHICLE,Refinance,51138.88,51142.88,51142.88,DECLINED,8/22/2022,8/22/2022,,8/16/2022,P,AZ,738,CAR,49850,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,5,842.84,16.857,842.84,12,1,"Application Incomplete
"
625,8/15/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,29247.2,26725,,APPROVED,,8/17/2022,8/17/2022,,P,TX,658,CAR,26725,0,6-10 YR USED,1.tov-Vehicle T3,36,8,1,19.049,0,432,36,
633,8/15/2022,Other Secured Loan,VEHICLE,Refinance,4,435.5,4225,APPROVED,,8/16/2022,8/16/2022,,C,TX,N/A,CAR,4225,0,TOKEN COLLATERAL,,30,4,1,21.021,167.48,60,5,
633,8/15/2022,Other Secured Loan,VEHICLE,Refinance,4,435.5,4225,APPROVED,,8/16/2022,8/16/2022,,P,TX,696,CAR,4225,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,4,1,21.021,167.48,60,5,
925,8/15/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,12,8,,DECLINED,8/22/2022,8/22/2022,8/17/2022,,P,TX,765,CAR,12700,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,4,992.19,21.69,0,60,5,Value or type of collateral not sufficient
103,8/16/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,389,287.98,287.98,APPROVED,,8/17/2022,8/17/2022,8/18/2022,P,TX,780,CAR,39975,0,4 YR USED,1.tov-Vehicle T1,54,4,2,47.324,606.38,36,3,
102,8/16/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,35,48816.61,48816.61,APPROVED,,8/19/2022,8/19/2022,8/19/2022,P,TX,699,CAR,46100,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,19,3,17.044,811.65,48,4,
426,8/16/2022,Auto Refinance,VEHICLE,Refinance,32888.13,32916.13,32916.13,APPROVED,,8/18/2022,8/18/2022,8/19/2022,P,TX,687,CAR,29250,0,3 YR USED,1.tov-Vehicle T3,66,3,707.97,23.112,600.42,29,2.42,
604,8/16/2022,Auto Refinance,VEHICLE,Refinance,5,52963.83,52963.83,APPROVED,,8/16/2022,8/16/2022,8/16/2022,P,TX,718,CAR,52325,0,2 YR USED,1.tov-Vehicle T2,66,4,1,33.523,936.22,34,2.83,
461,8/16/2022,Auto Refinance,VEHICLE,Refinance,17,13626.49,13626.49,APPROVED,8/18/2022,8/18/2022,8/18/2022,,C,TX,718,CAR,30175,0,5 YR USED,,48,1,335.86,17.335,334.22,12,1,"Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file"
461,8/16/2022,Auto Refinance,VEHICLE,Refinance,17,13626.49,13626.49,APPROVED,8/18/2022,8/18/2022,8/18/2022,,P,TX,696,CAR,30175,0,5 YR USED,1.tov-Vehicle T3,48,1,335.86,17.335,334.22,12,1,"Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file"
466,8/16/2022,Used Vehicle Loan,VEHICLE,Refinance,8,845.43,845.43,APPROVED,8/16/2022,8/23/2022,8/23/2022,8/23/2022,P,TX,633,CAR,19675,0,4 YR USED,1.tov-Vehicle T3,54,933.75,183.49,19.651,184.03,12,1,Income insufficient for amount of credit requested
483,8/16/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,12397.2,12397.2,12397.2,APPROVED,,8/16/2022,8/16/2022,8/16/2022,P,TX,796,CAR,13000,0,6-10 YR USED,1.tov-Vehicle T1,36,882.43,428.51,48.56,397.31,12,1,
317,8/16/2022,Auto Refinance,VEHICLE,Refinance,45,5427,5427,APPROVED,,8/16/2022,8/16/2022,,P,TX,642,CAR,43100,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,8,1,23.92,843.33,120,10,
880,8/16/2022,Auto Refinance,VEHICLE,Refinance,38832.6,33368.82,33368.82,APPROVED,,8/18/2022,8/18/2022,8/18/2022,P,TX,762,CAR,26570,0,72 MO NEW,1.tov-Vehicle T1,72,23,5,22.047,532.71,37,3.08,
384,8/16/2022,New Vehicle Loan,VEHICLE,Purchase-Other,5,57733.65,57733.65,APPROVED,,8/26/2022,8/26/2022,8/26/2022,P,NM,690,CAR,49345,0,72 MO NEW,1.tov-Vehicle T3,72,3,1,36.291,956.08,12,1,
845,8/16/2022,Auto Refinance,VEHICLE,Refinance,25664.28,25699.78,,APPROVED,8/16/2022,8/19/2022,8/19/2022,,C,TX,657,CAR,22350,0,4 YR USED,,54,6,2,40.794,0,9,0.75,Income insufficient for amount of credit requested
845,8/16/2022,Auto Refinance,VEHICLE,Refinance,25664.28,25699.78,,APPROVED,8/16/2022,8/19/2022,8/19/2022,,P,TX,641,CAR,22350,0,4 YR USED,1.tov-Vehicle T3,54,6,2,40.794,0,384,32,Income insufficient for amount of credit requested
840,8/16/2022,Auto Refinance,VEHICLE,Refinance,1729.53,15475,,DECLINED,8/16/2022,8/16/2022,,,P,TX,721,CAR,15475,0,5 YR USED,1.tov-Vehicle T4,48,4,425.8,9.29,0,12,1,Value or type of collateral not sufficient
834,8/16/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,45524.63,45524.63,51246,APPROVED,8/24/2022,9/7/2022,9/7/2022,,P,TX,644,CAR,41625,0,2 YR USED,1.tov-Vehicle T3,66,3,998.72,27.057,917.81,12,1,Income insufficient for amount of credit requested
480,8/16/2022,Auto Refinance,VEHICLE,Refinance,28752.13,2575,,DECLINED,8/17/2022,8/17/2022,,,C,TX,N/A,CAR,25075,0,5 YR USED,,48,5,2,38.207,0,186,15.5,Value or type of collateral not sufficient
480,8/16/2022,Auto Refinance,VEHICLE,Refinance,28752.13,2575,,DECLINED,8/17/2022,8/17/2022,,,P,TX,665,CAR,25075,0,5 YR USED,1.tov-Vehicle T3,48,5,2,38.207,0,63,5.25,Value or type of collateral not sufficient
883,8/16/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,7257.71,7257.71,,APPROVED,,8/17/2022,8/17/2022,,C,TX,817,CAR,11225,0,5 YR USED,,48,4,370.45,8.047,0,18,1.5,
883,8/16/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,7257.71,7257.71,,APPROVED,,8/17/2022,8/17/2022,,P,TX,767,CAR,11225,0,5 YR USED,1.tov-Vehicle T1,48,4,370.45,8.047,0,14,1.17,
310,8/16/2022,New Vehicle Loan,VEHICLE,Purchase-Other,29244.3,2125,,DECLINED,8/23/2022,8/23/2022,8/20/2022,,C,TX,N/A,CAR,21250,0,5 YR USED,,48,4,1,23.875,0,13,1.08,Value or type of collateral not sufficient
310,8/16/2022,New Vehicle Loan,VEHICLE,Purchase-Other,29244.3,2125,,DECLINED,8/23/2022,8/23/2022,8/20/2022,,P,TX,687,CAR,21250,0,5 YR USED,1.tov-Vehicle T3,48,4,1,23.875,0,121,10.08,Value or type of collateral not sufficient
697,8/16/2022,Auto Refinance,VEHICLE,Refinance,45992.36,4625.36,,DECLINED,9/8/2022,9/8/2022,,,P,TX,715,CAR,62850,0,3 YR USED,1.tov-Vehicle T4,66,22,896.43,3.985,0,82,6.83,"Application Incomplete
"
658,8/16/2022,Other Secured Loan,VEHICLE,Purchase-Other,5,3325,3325,APPROVED,,8/19/2022,8/19/2022,8/20/2022,C,TX,632,CAR,3325,0,TOKEN COLLATERAL,,30,2,131.37,5.471,132.31,12,1,
658,8/16/2022,Other Secured Loan,VEHICLE,Purchase-Other,5,3325,3325,APPROVED,,8/19/2022,8/19/2022,8/20/2022,P,TX,670,CAR,3325,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,2,131.37,5.471,132.31,12,1,
126,8/16/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,24433,21951.78,21951.78,APPROVED,8/18/2022,8/22/2022,8/22/2022,,P,TX,718,CAR,36000,0,3 YR USED,1.tov-Vehicle T2,66,5,2,41.669,392.62,144,12,Income insufficient for amount of credit requested
214,8/16/2022,Auto Refinance,VEHICLE,Refinance,12,12365.22,12365.22,APPROVED,,8/17/2022,8/17/2022,,P,TX,735,CAR,16325,0,6-10 YR USED,6.tov-Vehicle T2,36,4,810.1,17.015,400.1,49,4.08,
667,8/16/2022,Used Vehicle Loan,VEHICLE,Refinance,25,24348.58,24348.58,APPROVED,,8/17/2022,8/17/2022,8/17/2022,P,TX,661,CAR,30875,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T3,66,3,1,48.691,432.4,36,3,
630,8/16/2022,Auto Refinance,VEHICLE,Refinance,4,4724.6,4724.6,APPROVED,,8/17/2022,8/17/2022,8/19/2022,P,TX,735,CAR,35925,0,3 YR USED,1.tov-Vehicle T2,66,6,2,35.592,728.83,246,20.5,
935,8/16/2022,Auto Refinance,VEHICLE,Refinance,13,13592.48,13592.48,APPROVED,,8/17/2022,8/17/2022,8/17/2022,P,AZ,794,CAR,24650,0,4 YR USED,1.tov-Vehicle T1,54,2,1,36.58,287.45,30,2.5,
103,8/16/2022,Auto Refinance,VEHICLE,Refinance,24164.14,24194.64,,DECLINED,8/24/2022,8/24/2022,,,P,TX,770,CAR,24250,0,2 YR USED,1.tov-Vehicle T3,66,3,501.33,14.324,0,13,1.08,"Application Incomplete
"
103,8/17/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,2,1975,1975,APPROVED,,8/18/2022,8/18/2022,8/18/2022,P,TX,636,CAR,19750,0,6-10 YR USED,1.tov-Vehicle T3,36,8,645.94,7.745,646.76,37,3.08,
879,8/17/2022,Auto Refinance,VEHICLE,Refinance,17,17274.94,17274.94,APPROVED,,8/17/2022,8/17/2022,,P,TX,684,CAR,15925,0,3 YR USED,1.tov-Vehicle T3,66,3,853.18,23.248,313.18,240,20,
450,8/17/2022,Other Secured Loan,VEHICLE,Bills,5,425,425,APPROVED,,8/24/2022,8/24/2022,8/24/2022,P,TX,638,CAR,4250,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,2,927.48,44.411,168.47,144,12,
651,8/17/2022,Auto Refinance,VEHICLE,Refinance,19249.23,19725.39,19725.39,APPROVED,,8/17/2022,8/17/2022,8/17/2022,P,TX,650,CAR,20375,0,6-10 YR USED,1.tov-Vehicle T3,36,3,1,33.004,643.98,36,3,
838,8/17/2022,Auto Refinance,VEHICLE,Refinance,195,19436.63,19436.63,APPROVED,,8/17/2022,8/17/2022,,P,TX,676,CAR,25375,0,2 YR USED,1.tov-Vehicle T3,66,5,909.11,16.158,348.11,200,16.67,
667,8/17/2022,New Vehicle Loan,VEHICLE,Purchase-Other,15,1652.23,,DECLINED,8/18/2022,8/18/2022,,,P,TX,722,CAR,35825,0,5 YR USED,1.tov-Vehicle T2,48,2,965.3,46.334,0,144,12,Value or type of collateral not sufficient
862,8/17/2022,Auto Refinance,VEHICLE,Refinance,1626.82,16239.82,,APPROVED,,8/18/2022,8/18/2022,,P,TX,709,CAR,18000,0,6-10 YR USED,1.tov-Vehicle T4,36,2,1,40.567,0,36,3,
826,8/17/2022,Auto Refinance,VEHICLE,Refinance,32943.25,31597.5,,DECLINED,8/22/2022,8/22/2022,,,P,TX,672,CAR,28725,0,3 YR USED,1.tov-Vehicle T4,66,2,637.28,31.864,0,12,1,"Application Incomplete
"
437,8/17/2022,Auto Refinance,VEHICLE,Refinance,15,6,6,APPROVED,9/1/2022,9/1/2022,9/1/2022,8/31/2022,C,NM,638,CAR,10400,0,TOKEN COLLATERAL,,30,3,1,28.378,236.43,3,0.25,"Length of employment
Length of employment
Length of employment
Length of employment
Length of employment
Length of employment
Length of employment
Length of employment"
437,8/17/2022,Auto Refinance,VEHICLE,Refinance,15,6,6,APPROVED,9/1/2022,9/1/2022,9/1/2022,8/31/2022,P,NM,695,CAR,10400,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,1,28.378,236.43,6,0.5,"Length of employment
Length of employment
Length of employment
Length of employment
Length of employment
Length of employment
Length of employment
Length of employment"
211,8/17/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,24536.56,24536.56,,APPROVED,,8/18/2022,8/18/2022,,P,TX,638,CAR,24350,0,3 YR USED,6.tov-Vehicle T3,66,7,1,17.58,0,119,9.92,
858,8/17/2022,Auto Refinance,VEHICLE,Refinance,15644.72,15677.72,,DECLINED,8/24/2022,8/24/2022,,,P,TX,713,CAR,25850,0,2 YR USED,1.tov-Vehicle T2,66,2,497,23.856,0,86,7.17,"Application Incomplete
"
781,8/18/2022,Auto Refinance,VEHICLE,Refinance,22575.73,22611.23,,APPROVED,,8/19/2022,8/19/2022,,P,TX,620,CAR,26275,0,2 YR USED,1.tov-Vehicle T3,66,4,798.97,18.166,0,168,14,
103,8/18/2022,Auto Refinance,VEHICLE,Refinance,1178.26,11743.76,11743.76,APPROVED,,8/18/2022,8/18/2022,,P,TX,812,CAR,24775,0,3 YR USED,1.tov-Vehicle T2,60,2,262.83,10.109,227.83,54,4.5,
858,8/18/2022,Auto Refinance,VEHICLE,Refinance,3242,32613.66,32613.66,APPROVED,8/18/2022,8/25/2022,8/25/2022,8/25/2022,P,TX,701,CAR,37950,0,2 YR USED,1.tov-Vehicle T2,66,3,1,35.009,576.67,12,1,
640,8/18/2022,Auto Refinance,VEHICLE,Refinance,13392.94,13425.94,,DECLINED,8/24/2022,8/24/2022,,,P,TX,677,CAR,15790,0,3 YR USED,1.tov-Vehicle T3,66,2,278.4,9.545,0,37,3.08,"Application Incomplete
"
419,8/18/2022,Auto Refinance,VEHICLE,Refinance,7469.19,754.69,,DECLINED,8/31/2022,8/31/2022,,,P,TX,719,CAR,16225,0,4 YR USED,1.tov-Vehicle T2,36,3,1,31.216,0,156,13,"Application Incomplete
"
589,8/18/2022,Auto Refinance,VEHICLE,Refinance,16787.64,16818.14,,APPROVED,,8/19/2022,8/19/2022,,P,TX,684,CAR,25425,0,4 YR USED,1.tov-Vehicle T3,54,3,532.17,16.535,0,14,1.17,
368,8/18/2022,Auto Refinance,VEHICLE,Refinance,35447.91,3731.91,,DECLINED,8/19/2022,8/19/2022,,,C,TX,777,CAR,28575,0,2 YR USED,,66,7,1,22.11,0,13,1.08,
368,8/18/2022,Auto Refinance,VEHICLE,Refinance,35447.91,3731.91,,DECLINED,8/19/2022,8/19/2022,,,P,TX,647,CAR,28575,0,2 YR USED,1.tov-Vehicle T3,66,7,1,22.11,0,27,2.25,Value or type of collateral not sufficient
306,8/18/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,72,72,7216.25,APPROVED,,8/19/2022,8/19/2022,8/19/2022,P,TX,768,CAR,8138,0,6-10 YR USED,1.tov-Vehicle T1,36,4,1,21.46,232.33,12,1,
334,8/18/2022,Auto Refinance,VEHICLE,Refinance,246,24653.94,24653.94,APPROVED,,8/19/2022,8/19/2022,8/19/2022,P,TX,637,CAR,29425,0,2 YR USED,1.tov-Vehicle T3,66,5,2,36.288,442,194,16.17,
495,8/18/2022,Auto Refinance,VEHICLE,Refinance,2,133.72,133.72,APPROVED,,8/26/2022,8/26/2022,,P,TX,628,CAR,16275,0,5 YR USED,1.tov-Vehicle T3,48,2,386.51,18.033,321.13,12,1,
458,8/18/2022,Auto Refinance,VEHICLE,Refinance,25,23371.87,23371.87,APPROVED,,8/25/2022,8/25/2022,8/25/2022,P,AZ,843,CAR,33275,0,5 YR USED,1.tov-Vehicle T1,48,6,1,20.416,564.63,240,20,
