timestamp,coin,price
2025-09-03 13:33:50,VET-USD,0.023995
2025-09-03 13:33:50,PENGU-USD,0.03096
2025-09-03 13:33:51,TURBO-USD,0.0039135
2025-09-03 13:33:51,XRP-USD,2.85785
2025-09-03 13:34:00,BTC-USD,112085.805
2025-09-03 13:34:00,ETH-USD,4470.94
2025-09-03 13:34:01,SOL-USD,210.195
2025-09-03 13:34:01,TOSHI-USD,0.000591
2025-09-03 13:34:02,DOGE-USD,0.219245
2025-09-03 13:34:02,CRO-USD,0.2781
2025-09-03 13:34:02,VET-USD,0.023995
2025-09-03 13:34:03,PENGU-USD,0.03096
2025-09-03 13:34:03,TURBO-USD,0.0039135
2025-09-03 13:34:03,XRP-USD,2.8581
2025-09-03 13:34:13,BTC-USD,112096.16
2025-09-03 13:34:13,ETH-USD,4470.94
2025-09-03 13:34:13,SOL-USD,210.14
2025-09-03 13:34:14,TOSHI-USD,0.000591
2025-09-03 13:34:14,DOGE-USD,0.21934
2025-09-03 13:34:14,CRO-USD,0.2781
2025-09-03 13:34:15,VET-USD,0.023995
2025-09-03 13:34:15,PENGU-USD,0.03097
2025-09-03 13:34:15,TURBO-USD,0.003915
2025-09-03 13:34:16,XRP-USD,2.8581
timestamp,coin,price
2025-09-03 13:38:15,BTC-USD,111884.335
2025-09-03 13:38:15,ETH-USD,4462.045
2025-09-03 13:38:16,SOL-USD,209.655
2025-09-03 13:38:16,TOSHI-USD,0.0005906
2025-09-03 13:38:17,DOGE-USD,0.21896
2025-09-03 13:38:17,CRO-USD,0.2765
2025-09-03 13:38:18,VET-USD,0.023935
2025-09-03 13:38:18,PENGU-USD,0.03082
2025-09-03 13:38:18,TURBO-USD,0.003904
2025-09-03 13:38:19,XRP-USD,2.8519
2025-09-03 13:38:28,BTC-USD,111913.355
2025-09-03 13:38:28,ETH-USD,4460.855
2025-09-03 13:38:29,SOL-USD,209.585
2025-09-03 13:38:29,TOSHI-USD,0.0005903
2025-09-03 13:38:29,DOGE-USD,0.218875
2025-09-03 13:38:30,CRO-USD,0.27645
2025-09-03 13:38:30,VET-USD,0.02392
2025-09-03 13:38:30,PENGU-USD,0.030815
2025-09-03 13:38:31,TURBO-USD,0.003904
2025-09-03 13:38:31,XRP-USD,2.85045
2025-09-03 13:38:40,BTC-USD,111900.955
2025-09-03 13:38:41,ETH-USD,4461.025
2025-09-03 13:38:41,SOL-USD,209.565
2025-09-03 13:38:42,TOSHI-USD,0.0005903
2025-09-03 13:38:42,DOGE-USD,0.218835
2025-09-03 13:38:42,CRO-USD,0.27635
2025-09-03 13:38:43,VET-USD,0.02392
2025-09-03 13:38:43,PENGU-USD,0.03082
2025-09-03 13:38:44,TURBO-USD,0.003902
2025-09-03 13:38:44,XRP-USD,2.85045
2025-09-03 13:38:53,BTC-USD,111890.415
2025-09-03 13:38:54,ETH-USD,4460.425
2025-09-03 13:38:54,SOL-USD,209.535
2025-09-03 13:38:54,TOSHI-USD,0.0005903
2025-09-03 13:38:55,DOGE-USD,0.21886
2025-09-03 13:38:55,CRO-USD,0.2766
2025-09-03 13:38:55,VET-USD,0.02392
2025-09-03 13:38:56,PENGU-USD,0.030795
2025-09-03 13:38:56,TURBO-USD,0.003902
2025-09-03 13:38:57,XRP-USD,2.85045
2025-09-03 13:39:06,BTC-USD,111897.475
2025-09-03 13:39:06,ETH-USD,4461.485
2025-09-03 13:39:06,SOL-USD,209.595
2025-09-03 13:39:07,TOSHI-USD,0.00059025
2025-09-03 13:39:07,DOGE-USD,0.218885
2025-09-03 13:39:08,CRO-USD,0.2767
2025-09-03 13:39:08,VET-USD,0.02392
2025-09-03 13:39:08,PENGU-USD,0.030795
2025-09-03 13:39:09,TURBO-USD,0.003902
2025-09-03 13:39:09,XRP-USD,2.85035
2025-09-03 13:39:18,BTC-USD,111885.405
2025-09-03 13:39:19,ETH-USD,4461.25
2025-09-03 13:39:19,SOL-USD,209.545
2025-09-03 13:39:19,TOSHI-USD,0.00059025
2025-09-03 13:39:20,DOGE-USD,0.218885
2025-09-03 13:39:20,CRO-USD,0.2767
2025-09-03 13:39:20,VET-USD,0.02392
2025-09-03 13:39:21,PENGU-USD,0.0308
2025-09-03 13:39:21,TURBO-USD,0.003902
2025-09-03 13:39:22,XRP-USD,2.85115
2025-09-03 13:39:31,BTC-USD,111926.145
2025-09-03 13:39:31,ETH-USD,4462.555
2025-09-03 13:39:31,SOL-USD,209.655
2025-09-03 13:39:32,TOSHI-USD,0.00058985
2025-09-03 13:39:32,DOGE-USD,0.218815
2025-09-03 13:39:33,CRO-USD,0.2766
2025-09-03 13:39:33,VET-USD,0.02392
2025-09-03 13:39:33,PENGU-USD,0.0308
2025-09-03 13:39:34,TURBO-USD,0.003902
2025-09-03 13:39:34,XRP-USD,2.85115
2025-09-03 13:39:43,BTC-USD,111912.275
2025-09-03 13:39:44,ETH-USD,4461.77
2025-09-03 13:39:44,SOL-USD,209.545
2025-09-03 13:39:45,TOSHI-USD,0.00058985
2025-09-03 13:39:45,DOGE-USD,0.218855
2025-09-03 13:39:45,CRO-USD,0.2766
2025-09-03 13:39:46,VET-USD,0.023925
2025-09-03 13:39:46,PENGU-USD,0.03079
2025-09-03 13:39:47,TURBO-USD,0.003902
2025-09-03 13:39:47,XRP-USD,2.85075
timestamp,coin,price
2025-09-03 13:43:22,BTC-USD,111912.275
2025-09-03 13:43:22,ETH-USD,4462.55
2025-09-03 13:43:23,SOL-USD,209.305
2025-09-03 13:43:44,TOSHI-USD,0.00058995
2025-09-03 13:43:44,DOGE-USD,0.218815
2025-09-03 13:43:45,CRO-USD,0.2778
2025-09-03 13:43:45,VET-USD,0.023915
2025-09-03 13:43:46,PENGU-USD,0.030755
2025-09-03 13:43:46,TURBO-USD,0.0039045
2025-09-03 13:43:47,XRP-USD,2.85005
2025-09-03 13:43:56,BTC-USD,111896.145
2025-09-03 13:43:56,ETH-USD,4461.455
2025-09-03 13:43:57,SOL-USD,209.255
2025-09-03 13:43:57,TOSHI-USD,0.00058995
2025-09-03 13:43:57,DOGE-USD,0.21882
2025-09-03 13:43:58,CRO-USD,0.2779
2025-09-03 13:43:58,VET-USD,0.023925
2025-09-03 13:43:58,PENGU-USD,0.03074
2025-09-03 13:43:59,TURBO-USD,0.0039045
2025-09-03 13:43:59,XRP-USD,2.84955
timestamp,coin,price
2025-09-03 13:46:53,BTC-USD,111877.925
2025-09-03 13:46:53,ETH-USD,4464.445
2025-09-03 13:46:54,SOL-USD,209.235
2025-09-03 13:46:54,TOSHI-USD,0.0005898
2025-09-03 13:46:54,DOGE-USD,0.218975
2025-09-03 13:46:55,CRO-USD,0.2779
2025-09-03 13:46:55,VET-USD,0.023935
2025-09-03 13:46:55,PENGU-USD,0.030785
2025-09-03 13:46:56,TURBO-USD,0.0039065
2025-09-03 13:46:56,XRP-USD,2.84655
2025-09-03 13:47:06,BTC-USD,111867.785
2025-09-03 13:47:06,ETH-USD,4461.94
2025-09-03 13:47:06,SOL-USD,209.09
2025-09-03 13:47:07,TOSHI-USD,0.00059005
2025-09-03 13:47:07,DOGE-USD,0.218835
2025-09-03 13:47:07,CRO-USD,0.2779
2025-09-03 13:47:08,VET-USD,0.023935
2025-09-03 13:47:08,PENGU-USD,0.030785
2025-09-03 13:47:08,TURBO-USD,0.0039065
2025-09-03 13:47:09,XRP-USD,2.84655
2025-09-03 13:47:18,BTC-USD,111858.61
2025-09-03 13:47:18,ETH-USD,4462.035
2025-09-03 13:47:19,SOL-USD,209.075
2025-09-03 13:47:19,TOSHI-USD,0.00059005
2025-09-03 13:47:20,DOGE-USD,0.21882
timestamp,coin,price
2025-09-03 13:47:29,BTC-USD,111846.695
2025-09-03 13:47:29,ETH-USD,4462.325
2025-09-03 13:47:29,SOL-USD,209.085
2025-09-03 13:47:30,TOSHI-USD,0.00059005
