timestamp,coin,price
Mon-08-18-2025 12:29:59,TURBO-USD,0.004263
Mon-08-18-2025 12:29:59,XRP-USD,3.04785

Mon-08-18-2025 12:30:08,BTC-USD,116571.52
Mon-08-18-2025 12:30:08,ETH-USD,4356.185
Mon-08-18-2025 12:30:08,SOL-USD,184.235
Mon-08-18-2025 12:30:09,TOSHI-USD,0.0006738
Mon-08-18-2025 12:30:09,DOGE-USD,0.223865
Mon-08-18-2025 12:30:09,CRO-USD,0.14755
Mon-08-18-2025 12:30:09,VET-USD,0.023895
Mon-08-18-2025 12:30:09,PENGU-USD,0.03185
Mon-08-18-2025 12:30:09,TURBO-USD,0.004263
Mon-08-18-2025 12:30:10,XRP-USD,3.04785

Mon-08-18-2025 12:30:19,BTC-USD,116590.695
Mon-08-18-2025 12:30:19,ETH-USD,4356.185
Mon-08-18-2025 12:30:19,SOL-USD,184.36
Mon-08-18-2025 12:30:19,TOSHI-USD,0.0006734
Mon-08-18-2025 12:30:19,DOGE-USD,0.223885
Mon-08-18-2025 12:30:20,CRO-USD,0.14755
Mon-08-18-2025 12:30:20,VET-USD,0.023875
Mon-08-18-2025 12:30:20,PENGU-USD,0.031835
Mon-08-18-2025 12:30:20,TURBO-USD,0.004263
Mon-08-18-2025 12:30:20,XRP-USD,3.04925

Mon-08-18-2025 12:30:29,BTC-USD,116651
Mon-08-18-2025 12:30:30,ETH-USD,4355.695
Mon-08-18-2025 12:30:30,SOL-USD,184.57
Mon-08-18-2025 12:30:30,TOSHI-USD,0.00067365
Mon-08-18-2025 12:30:30,DOGE-USD,0.223885
Mon-08-18-2025 12:30:30,CRO-USD,0.14755
Mon-08-18-2025 12:30:30,VET-USD,0.023895
Mon-08-18-2025 12:30:31,PENGU-USD,0.03186
Mon-08-18-2025 12:30:31,TURBO-USD,0.004263
Mon-08-18-2025 12:30:31,XRP-USD,3.04925

Mon-08-18-2025 12:30:40,BTC-USD,116651
Mon-08-18-2025 12:30:40,ETH-USD,4360.565
Mon-08-18-2025 12:30:40,SOL-USD,184.57
Mon-08-18-2025 12:30:41,TOSHI-USD,0.00067425
Mon-08-18-2025 12:30:41,DOGE-USD,0.224385
Mon-08-18-2025 12:30:41,CRO-USD,0.14755
Mon-08-18-2025 12:30:41,VET-USD,0.023895
Mon-08-18-2025 12:30:41,PENGU-USD,0.03186
Mon-08-18-2025 12:30:41,TURBO-USD,0.004263
Mon-08-18-2025 12:30:41,XRP-USD,3.05265

Mon-08-18-2025 12:30:51,BTC-USD,116654.895
Mon-08-18-2025 12:30:51,ETH-USD,4362.955
Mon-08-18-2025 12:30:51,SOL-USD,184.715
Mon-08-18-2025 12:30:51,TOSHI-USD,0.00067425
Mon-08-18-2025 12:30:51,DOGE-USD,0.224545
Mon-08-18-2025 12:30:51,CRO-USD,0.14755
Mon-08-18-2025 12:30:52,VET-USD,0.02393
Mon-08-18-2025 12:30:52,PENGU-USD,0.03191
Mon-08-18-2025 12:30:52,TURBO-USD,0.004272
Mon-08-18-2025 12:30:52,XRP-USD,3.05265

Mon-08-18-2025 12:31:01,BTC-USD,116691.445
Mon-08-18-2025 12:31:01,ETH-USD,4365.505
Mon-08-18-2025 12:31:02,SOL-USD,184.715
Mon-08-18-2025 12:31:02,TOSHI-USD,0.000675
Mon-08-18-2025 12:31:02,DOGE-USD,0.224545
Mon-08-18-2025 12:31:02,CRO-USD,0.14765
Mon-08-18-2025 12:31:02,VET-USD,0.02393
Mon-08-18-2025 12:31:02,PENGU-USD,0.03193
Mon-08-18-2025 12:31:03,TURBO-USD,0.004274
Mon-08-18-2025 12:31:03,XRP-USD,3.05575

Mon-08-18-2025 12:31:12,BTC-USD,116712.095
Mon-08-18-2025 12:31:12,ETH-USD,4366.83
Mon-08-18-2025 12:31:12,SOL-USD,184.86
Mon-08-18-2025 12:31:12,TOSHI-USD,0.00067525
Mon-08-18-2025 12:31:13,DOGE-USD,0.224635
Mon-08-18-2025 12:31:13,CRO-USD,0.14765
Mon-08-18-2025 12:31:13,VET-USD,0.02394
Mon-08-18-2025 12:31:13,PENGU-USD,0.03193
Mon-08-18-2025 12:31:13,TURBO-USD,0.0042765
Mon-08-18-2025 12:31:13,XRP-USD,3.06025

Mon-08-18-2025 12:31:23,BTC-USD,116712.095
Mon-08-18-2025 12:31:23,ETH-USD,4366.75
Mon-08-18-2025 12:31:23,SOL-USD,184.84
Mon-08-18-2025 12:31:23,TOSHI-USD,0.00067525
Mon-08-18-2025 12:31:23,DOGE-USD,0.224635
Mon-08-18-2025 12:31:23,CRO-USD,0.14765
Mon-08-18-2025 12:31:23,VET-USD,0.02394
Mon-08-18-2025 12:31:24,PENGU-USD,0.03193
Mon-08-18-2025 12:31:24,TURBO-USD,0.0042765
Mon-08-18-2025 12:31:24,XRP-USD,3.06025

Mon-08-18-2025 12:31:33,BTC-USD,116743.46
Mon-08-18-2025 12:31:33,ETH-USD,4368.895
Mon-08-18-2025 12:31:33,SOL-USD,184.795
Mon-08-18-2025 12:31:34,TOSHI-USD,0.00067525
Mon-08-18-2025 12:31:34,DOGE-USD,0.22468
Mon-08-18-2025 12:31:34,CRO-USD,0.14765
Mon-08-18-2025 12:31:34,VET-USD,0.02394
Mon-08-18-2025 12:31:34,PENGU-USD,0.03193
Mon-08-18-2025 12:31:34,TURBO-USD,0.004275
Mon-08-18-2025 12:31:35,XRP-USD,3.06025

Mon-08-18-2025 12:31:44,BTC-USD,116751.915
Mon-08-18-2025 12:31:44,ETH-USD,4369.655
Mon-08-18-2025 12:31:44,SOL-USD,184.925
Mon-08-18-2025 12:31:44,TOSHI-USD,0.0006758
Mon-08-18-2025 12:31:44,DOGE-USD,0.22472
Mon-08-18-2025 12:31:45,CRO-USD,0.14765
Mon-08-18-2025 12:31:45,VET-USD,0.02396
Mon-08-18-2025 12:31:45,PENGU-USD,0.031935
Mon-08-18-2025 12:31:46,TURBO-USD,0.004278
Mon-08-18-2025 12:31:46,XRP-USD,3.0603

